KK10_2m.trimSorted_dupMetrics.txt	0.240639
KK1_2m.trimSorted_dupMetrics.txt	0.114613
KK14_2m.trimSorted_dupMetrics.txt	0.123291
KK15_2m.trimSorted_dupMetrics.txt	0.114789
KK2_2m.trimSorted_dupMetrics.txt	0.201743
KK3_2m.trimSorted_dupMetrics.txt	0.116941
KK4_2m.trimSorted_dupMetrics.txt	0.14878
KK6_2m.trimSorted_dupMetrics.txt	0.143995
KK7_2m.trimSorted_dupMetrics.txt	0.127586
KK8_2m.trimSorted_dupMetrics.txt	0.13941
KK9_2m.trimSorted_dupMetrics.txt	0.114704
KO10_2m.trimSorted_dupMetrics.txt	0.181732
KO10_3m.trimSorted_dupMetrics.txt	0.207256
KO1_2m.trimSorted_dupMetrics.txt	0.169882
KO14_2m.trimSorted_dupMetrics.txt	0.139244
KO15_2m.trimSorted_dupMetrics.txt	0.102745
KO2_2m.trimSorted_dupMetrics.txt	0.156434
KO2_3m.trimSorted_dupMetrics.txt	0.220957
KO3_2m.trimSorted_dupMetrics.txt	0.136922
KO4_2m.trimSorted_dupMetrics.txt	0.109603
KO6_2m.trimSorted_dupMetrics.txt	0.161462
KO6_3m.trimSorted_dupMetrics.txt	0.232263
KO7_2m.trimSorted_dupMetrics.txt	0.137026
KO7_3m.trimSorted_dupMetrics.txt	0.219499
KO8_2m.trimSorted_dupMetrics.txt	0.130763
KO9_2m.trimSorted_dupMetrics.txt	0.113909
OK10_2m.trimSorted_dupMetrics.txt	0.192001
OK1_2m.trimSorted_dupMetrics.txt	0.168498
OK14_2m.trimSorted_dupMetrics.txt	0.177304
OK14_3m.trimSorted_dupMetrics.txt	0.218885
OK15_2m.trimSorted_dupMetrics.txt	0.088207
OK15_3m.trimSorted_dupMetrics.txt	0.246887
OK2_2m.trimSorted_dupMetrics.txt	0.133214
OK3_2m.trimSorted_dupMetrics.txt	0.139097
OK4_2m.trimSorted_dupMetrics.txt	0.157766
OK6_2m.trimSorted_dupMetrics.txt	0.09713
OK7_2m.trimSorted_dupMetrics.txt	0.112812
OK8_2m.trimSorted_dupMetrics.txt	0.106152
OK9_2m.trimSorted_dupMetrics.txt	0.113125
OO10_2m.trimSorted_dupMetrics.txt	0.198894
OO1_2m.trimSorted_dupMetrics.txt	0.15262
OO14_2m.trimSorted_dupMetrics.txt	0.066219
OO15_2m.trimSorted_dupMetrics.txt	0.177515
OO2_2m.trimSorted_dupMetrics.txt	0.190042
OO3_2m.trimSorted_dupMetrics.txt	0.106208
OO4_2m.trimSorted_dupMetrics.txt	0.093316
OO6_2m.trimSorted_dupMetrics.txt	0.13594
OO7_2m.trimSorted_dupMetrics.txt	0.114173
OO8_2m.trimSorted_dupMetrics.txt	0.118341
OO9_2m.trimSorted_dupMetrics.txt	0.079841
